date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Red_cards_home,Red_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Offsides_home,Offsides_away,Fouls_home,Fouls_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Yellow_cards_home,Yellow_cards_away,Free_kicks_home,Free_kicks_away,Throw_ins_home,Throw_ins_away,Big_chances_home,Big_chances_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Headed_goals_home,Headed_goals_away
21.01.2024,22:00,Empoli,Monza,3:0,https://www.flashscore.co.uk/match/football/EBh35Uzl/#/match-summary,1.38,0.7,28%,72%,9.0,15.0,5.0,5.0,1.0,7.0,"72%,(187/260)","89%,(583/655)",,,2.0,5.0,2.0,5.0,0.0,2.0,15.0,10.0,5.0,2.0,1.0,3.0,12.0,15.0,16.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.09.2023,21:00,Udinese,Fiorentina,0:2,https://www.flashscore.co.uk/match/football/pAFlnXGq/#/match-summary,2.22,0.43,49%,51%,20.0,6.0,8.0,2.0,10.0,3.0,"75%,(280/373)","73%,(300/411)",,,5.0,3.0,7.0,1.0,1.0,1.0,13.0,11.0,0.0,8.0,0.0,1.0,9.0,11.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.10.2023,00:00,Lecce,Torino,0:1,https://www.flashscore.co.uk/match/football/EHofwcZ4/#/match-summary,0.4,0.71,49%,51%,11.0,10.0,6.0,2.0,3.0,0.0,"80%,(337/421)","80%,(366/458)",,,2.0,6.0,3.0,2.0,1.0,0.0,17.0,19.0,1.0,6.0,3.0,5.0,19.0,18.0,25.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.09.2023,00:30,Sassuolo,Verona,3:1,https://www.flashscore.co.uk/match/football/zkTgeGx0/#/match-summary,1.43,0.59,47%,53%,16.0,11.0,7.0,3.0,10.0,1.0,"75%,(281/375)","80%,(357/446)",,,4.0,8.0,5.0,0.0,1.0,4.0,8.0,13.0,2.0,4.0,1.0,3.0,16.0,8.0,24.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.04.2024,00:00,Atalanta,Empoli,2:0,https://www.flashscore.co.uk/match/football/8QmwrAd6/#/match-summary,2.17,0.46,59%,41%,17.0,11.0,5.0,2.0,8.0,1.0,"80%,(365/456)","70%,(221/316)",,,6.0,6.0,6.0,3.0,1.0,1.0,19.0,14.0,2.0,3.0,1.0,2.0,15.0,20.0,28.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.10.2023,22:00,Monza,Udinese,1:1,https://www.flashscore.co.uk/match/football/h8pbxHlB/#/match-summary,0.35,1.16,60%,40%,10.0,10.0,4.0,3.0,10.0,3.0,"88%,(494/559)","86%,(318/371)",,,1.0,3.0,5.0,4.0,2.0,0.0,15.0,11.0,2.0,3.0,2.0,1.0,11.0,20.0,20.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02.2024,03:45,AC Milan,Napoli,1:0,https://www.flashscore.co.uk/match/football/fT2aVHfA/#/match-summary,0.79,0.63,40%,60%,10.0,12.0,6.0,2.0,1.0,2.0,"79%,(309/391)","88%,(505/574)",,,3.0,6.0,1.0,4.0,3.0,1.0,9.0,12.0,2.0,5.0,1.0,1.0,14.0,13.0,24.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.05.2024,02:45,AC Milan,Salernitana,3:3,https://www.flashscore.co.uk/match/football/pCf58RR8/#/match-summary,2.77,1.44,66%,34%,23.0,14.0,11.0,6.0,13.0,3.0,"87%,(466/536)","79%,(216/273)",,,7.0,3.0,5.0,5.0,1.0,1.0,6.0,9.0,3.0,8.0,0.0,1.0,9.0,7.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.05.2024,02:45,Cagliari,Fiorentina,2:3,https://www.flashscore.co.uk/match/football/M7Gy1qKr/#/match-summary,1.5,1.2,37%,63%,14.0,11.0,6.0,5.0,4.0,5.0,"73%,(175/240)","83%,(365/442)",,,8.0,3.0,0.0,3.0,4.0,1.0,13.0,14.0,2.0,4.0,2.0,4.0,14.0,21.0,22.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.2025,22:00,Venezia,Empoli,1:1,https://www.flashscore.co.uk/match/football/4Mr7x7eM/#/match-summary,0.94,1.49,50%,50%,8.0,18.0,3.0,6.0,2.0,8.0,"75%,(320/427)","73%,(300/409)",,,2.0,5.0,3.0,7.0,2.0,1.0,15.0,14.0,5.0,2.0,1.0,2.0,14.0,15.0,23.0,21.0,0.0,2.0,4.0,10.0,4.0,8.0,0.0,0.0,12.0,23.0,"65%,(65/100)","59%,(77/131)","11%,(1/9)","18%,(5/28)","71%,(10/14)","60%,(18/30)",34.0,16.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,
02.03.2025,19:30,Monza,Torino,0:2,https://www.flashscore.co.uk/match/football/rckAnFf3/#/match-summary,1.06,1.22,53%,47%,9.0,13.0,2.0,7.0,1.0,4.0,"87%,(415/477)","85%,(371/434)",,,4.0,5.0,3.0,1.0,3.0,1.0,10.0,20.0,5.0,2.0,2.0,2.0,20.0,10.0,23.0,20.0,0.0,1.0,6.0,11.0,3.0,2.0,0.0,0.0,13.0,24.0,"77%,(68/88)","76%,(93/123)","33%,(8/24)","44%,(8/18)","43%,(3/7)","50%,(4/8)",23.0,14.0,5.0,12.0,,,,,,,,,,,,,,,,,,,,
01.02.2025,22:00,Udinese,Venezia,3:2,https://www.flashscore.co.uk/match/football/2oCZvFZA/#/match-summary,0.74,1.34,52%,48%,13.0,14.0,5.0,3.0,4.0,6.0,"79%,(271/343)","74%,(229/311)",,,7.0,7.0,1.0,4.0,3.0,1.0,20.0,9.0,1.0,2.0,3.0,3.0,9.0,20.0,16.0,35.0,1.0,1.0,6.0,7.0,7.0,7.0,0.0,0.0,20.0,14.0,"68%,(63/92)","72%,(53/74)","17%,(3/18)","41%,(7/17)","75%,(12/16)","38%,(6/16)",21.0,18.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,
21.09.2024,00:30,Cagliari,Empoli,0:2,https://www.flashscore.co.uk/match/football/2ucWYubt/#/match-summary,1.35,0.95,61%,39%,21.0,9.0,2.0,4.0,10.0,4.0,"78%,(353/453)","68%,(198/291)",,,12.0,3.0,7.0,2.0,0.0,2.0,15.0,21.0,2.0,2.0,1.0,2.0,27.0,17.0,36.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.01.2025,03:45,AS Roma,Genoa,3:1,https://www.flashscore.co.uk/match/football/2P2WQCin/#/match-summary,1.51,0.5,52%,48%,16.0,7.0,7.0,3.0,3.0,2.0,"89%,(457/515)","84%,(384/459)",,,7.0,3.0,2.0,1.0,0.0,1.0,12.0,12.0,2.0,4.0,1.0,1.0,12.0,12.0,8.0,18.0,2.0,1.0,10.0,5.0,6.0,2.0,1.0,0.0,22.0,13.0,"71%,(70/98)","56%,(31/55)","33%,(5/15)","44%,(4/9)","50%,(7/14)","60%,(9/15)",10.0,17.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,
26.08.2024,00:30,Torino,Atalanta,2:1,https://www.flashscore.co.uk/match/football/dbt7KrYP/#/match-summary,2.65,3.51,42%,58%,13.0,25.0,7.0,9.0,4.0,6.0,"75%,(274/367)","108%,(399/371)",,,4.0,12.0,2.0,4.0,1.0,0.0,11.0,14.0,8.0,5.0,3.0,4.0,15.0,11.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.05.2025,00:00,Bologna,Genoa,1:3,https://www.flashscore.co.uk/match/football/jZII9UYO/#/match-summary,0.63,1.17,60%,40%,16.0,5.0,5.0,3.0,13.0,1.0,"82%,(332/407)","71%,(201/283)",,,5.0,2.0,6.0,0.0,4.0,1.0,13.0,23.0,0.0,4.0,5.0,2.0,23.0,13.0,26.0,25.0,0.0,2.0,9.0,3.0,7.0,2.0,1.0,0.0,34.0,12.0,"72%,(101/141)","39%,(13/33)","19%,(7/36)","40%,(2/5)","56%,(9/16)","36%,(5/14)",14.0,45.0,10.0,10.0,1.09,2.35,1.0,0.0,"47%,(26/55)","34%,(20/59)",0.89,0.56,66.0,41.0,0.0,0.0,1.0,0.0,2.35,1.09,-0.65,0.08,,
16.02.2025,22:00,Monza,Lecce,0:0,https://www.flashscore.co.uk/match/football/vPQJsW7r/#/match-summary,0.32,0.79,56%,44%,8.0,19.0,3.0,5.0,3.0,7.0,"84%,(408/486)","81%,(306/376)",,,5.0,11.0,0.0,3.0,2.0,0.0,10.0,18.0,5.0,3.0,2.0,2.0,18.0,10.0,22.0,20.0,0.0,1.0,4.0,11.0,4.0,8.0,0.0,1.0,9.0,17.0,"77%,(75/97)","69%,(81/118)","26%,(6/23)","35%,(7/20)","80%,(8/10)","46%,(6/13)",28.0,31.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,
25.11.2024,03:45,Lazio,Bologna,3:0,https://www.flashscore.co.uk/match/football/StHzEdwH/#/match-summary,2.0,0.07,69%,31%,13.0,3.0,4.0,1.0,3.0,0.0,"88%,(540/615)","75%,(199/266)",0.0,1.0,5.0,2.0,4.0,0.0,2.0,0.0,14.0,14.0,1.0,1.0,3.0,3.0,14.0,14.0,22.0,8.0,3.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,27.0,4.0,"74%,(111/151)","58%,(33/57)","9%,(2/23)","25%,(1/4)","22%,(2/9)","57%,(4/7)",7.0,34.0,13.0,11.0,,,,,,,,,,,,,,,,,,,1.0,0.0
11.01.2025,22:00,Udinese,Atalanta,0:0,https://www.flashscore.co.uk/match/football/IRD4sgwJ/#/match-summary,1.66,0.31,45%,55%,12.0,4.0,3.0,2.0,5.0,3.0,"78%,(326/418)","82%,(406/493)",,,4.0,1.0,5.0,1.0,0.0,2.0,4.0,16.0,2.0,3.0,1.0,2.0,16.0,4.0,22.0,23.0,3.0,0.0,8.0,3.0,4.0,1.0,2.0,0.0,14.0,16.0,"64%,(56/88)","78%,(90/116)","17%,(3/18)","22%,(4/18)","61%,(14/23)","67%,(14/21)",15.0,25.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,
07.10.2024,00:00,Monza,AS Roma,1:1,https://www.flashscore.co.uk/match/football/lnhZhVPh/#/match-summary,1.4,1.16,35%,65%,3.0,15.0,3.0,4.0,1.0,3.0,"69%,(234/337)","79%,(518/654)",,,0.0,7.0,0.0,4.0,1.0,1.0,16.0,13.0,3.0,2.0,3.0,1.0,21.0,20.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08.2024,02:45,Monza,Genoa,0:1,https://www.flashscore.co.uk/match/football/6D3e2qCs/#/match-summary,0.36,0.66,70%,30%,9.0,11.0,2.0,1.0,8.0,3.0,"90%,(561/623)","83%,(213/256)",,,5.0,7.0,2.0,3.0,2.0,1.0,6.0,17.0,0.0,2.0,2.0,3.0,19.0,8.0,23.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.02.2025,19:30,Como,Napoli,2:1,https://www.flashscore.co.uk/match/football/WKAa34zJ/#/match-summary,0.56,1.14,43%,57%,8.0,13.0,3.0,4.0,4.0,6.0,"77%,(268/346)","84%,(381/455)",,,1.0,5.0,4.0,4.0,1.0,3.0,17.0,14.0,3.0,1.0,1.0,3.0,14.0,17.0,9.0,24.0,0.0,2.0,6.0,8.0,2.0,5.0,0.0,0.0,17.0,21.0,"66%,(69/104)","65%,(71/109)","13%,(1/8)","29%,(5/17)","68%,(17/25)","59%,(10/17)",37.0,17.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,
15.02.2025,22:00,Atalanta,Cagliari,0:0,https://www.flashscore.co.uk/match/football/jRS55Erh/#/match-summary,0.42,0.16,59%,41%,9.0,3.0,2.0,0.0,8.0,2.0,"88%,(536/606)","82%,(353/428)",,,4.0,1.0,3.0,2.0,0.0,0.0,7.0,11.0,0.0,2.0,1.0,1.0,11.0,7.0,20.0,17.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,27.0,10.0,"82%,(198/241)","73%,(47/64)","24%,(7/29)","23%,(3/13)","82%,(18/22)","45%,(10/22)",14.0,24.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,
24.05.2025,02:45,Napoli,Cagliari,2:0,https://www.flashscore.co.uk/match/football/jefgM7IU/#/match-summary,2.27,0.08,67%,33%,18.0,4.0,6.0,1.0,8.0,3.0,"91%,(532/583)","82%,(241/295)",,,4.0,0.0,8.0,3.0,1.0,1.0,14.0,14.0,1.0,4.0,2.0,1.0,14.0,14.0,16.0,10.0,3.0,0.0,16.0,2.0,2.0,2.0,0.0,0.0,33.0,6.0,"80%,(90/113)","63%,(35/56)","19%,(5/27)","17%,(2/12)","78%,(7/9)","67%,(8/12)",16.0,27.0,2.0,5.0,2.59,0.17,1.0,0.0,"58%,(21/36)","32%,(12/38)",0.75,0.16,39.0,32.0,0.0,1.0,0.0,0.0,0.17,2.59,0.17,0.59,,
17.12.2024,03:45,Lazio,Inter,0:6,https://www.flashscore.co.uk/match/football/UR0TxbTq/#/match-summary,0.41,2.13,51%,49%,9.0,12.0,2.0,7.0,4.0,2.0,"87%,(420/481)","87%,(398/459)",,,4.0,1.0,3.0,4.0,1.0,0.0,7.0,14.0,1.0,2.0,2.0,4.0,14.0,7.0,16.0,14.0,1.0,5.0,5.0,8.0,4.0,4.0,0.0,0.0,16.0,15.0,"79%,(84/106)","64%,(39/61)","11%,(2/19)","50%,(5/10)","67%,(6/9)","40%,(4/10)",4.0,20.0,7.0,9.0,,,,,,,,,,,,,,,,,,,0.0,1.0
09.12.2024,01:00,Venezia,Como,2:2,https://www.flashscore.co.uk/match/football/O6cLrTa5/#/match-summary,0.34,0.76,34%,66%,8.0,10.0,4.0,4.0,5.0,9.0,"61%,(142/232)","83%,(378/457)",,,1.0,4.0,3.0,2.0,2.0,0.0,12.0,10.0,2.0,2.0,1.0,1.0,10.0,12.0,26.0,26.0,0.0,1.0,2.0,5.0,6.0,5.0,0.0,0.0,12.0,10.0,"47%,(30/64)","77%,(118/153)","13%,(2/16)","4%,(1/28)","62%,(13/21)","56%,(14/25)",25.0,29.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,
29.12.2024,01:00,Cagliari,Inter,0:3,https://www.flashscore.co.uk/match/football/0E5rDVAD/#/match-summary,0.31,3.5,34%,66%,5.0,20.0,1.0,5.0,5.0,7.0,"74%,(211/287)","87%,(501/573)",,,2.0,9.0,2.0,6.0,3.0,6.0,14.0,5.0,2.0,1.0,,,5.0,14.0,11.0,12.0,0.0,3.0,3.0,13.0,2.0,7.0,0.0,0.0,9.0,30.0,"63%,(38/60)","70%,(85/122)","15%,(3/20)","43%,(9/21)","50%,(4/8)","60%,(6/10)",22.0,14.0,6.0,7.0,,,,,,,,,,,,,,,,,,,0.0,1.0
01.11.2024,03:45,AS Roma,Torino,1:0,https://www.flashscore.co.uk/match/football/Sp7nVfDF/#/match-summary,0.5,0.22,57%,43%,10.0,4.0,3.0,2.0,3.0,5.0,"84%,(503/602)","77%,(343/447)",,,2.0,0.0,5.0,2.0,2.0,0.0,11.0,15.0,2.0,2.0,2.0,2.0,15.0,11.0,16.0,21.0,,,,,,,,,,,,,,,,,,,10.0,7.0,,,,,,,,,,,,,,,,,,,,
10.11.2024,22:00,AS Roma,Bologna,2:3,https://www.flashscore.co.uk/match/football/pbap3uPb/#/match-summary,1.24,1.75,54%,46%,15.0,15.0,5.0,4.0,4.0,3.0,"78%,(323/416)","78%,(280/359)",,,5.0,3.0,5.0,8.0,1.0,0.0,16.0,21.0,1.0,3.0,2.0,3.0,21.0,16.0,21.0,14.0,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,
19.10.2024,21:00,Genoa,Bologna,2:2,https://www.flashscore.co.uk/match/football/EXLhbUee/#/match-summary,0.43,0.75,38%,62%,10.0,12.0,4.0,7.0,1.0,7.0,"69%,(186/271)","81%,(366/450)",,,2.0,1.0,4.0,4.0,3.0,3.0,20.0,12.0,6.0,2.0,2.0,0.0,12.0,20.0,16.0,16.0,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,
12.01.2025,01:00,Torino,Juventus,1:1,https://www.flashscore.co.uk/match/football/pEFdqF86/#/match-summary,0.56,0.82,41%,59%,11.0,15.0,2.0,9.0,9.0,1.0,"86%,(309/358)","92%,(491/534)",,,6.0,2.0,3.0,4.0,1.0,2.0,18.0,9.0,8.0,1.0,4.0,1.0,9.0,18.0,12.0,19.0,0.0,1.0,8.0,7.0,3.0,8.0,0.0,0.0,22.0,17.0,"72%,(63/88)","83%,(98/118)","21%,(6/29)","15%,(3/20)","60%,(9/15)","83%,(10/12)",19.0,31.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
14.04.2025,00:00,Como,Torino,1:0,https://www.flashscore.co.uk/match/football/8GQVhWZP/#/match-summary,1.03,1.14,58%,42%,15.0,10.0,7.0,4.0,7.0,4.0,"85%,(410/482)","81%,(277/343)",,,3.0,2.0,5.0,4.0,1.0,1.0,9.0,16.0,4.0,6.0,1.0,3.0,16.0,9.0,16.0,23.0,1.0,2.0,9.0,6.0,6.0,4.0,0.0,0.0,36.0,19.0,"76%,(104/136)","61%,(62/102)","29%,(4/14)","40%,(6/15)","53%,(8/15)","58%,(11/19)",23.0,29.0,6.0,5.0,2.18,0.77,0.0,0.0,"44%,(27/61)","47%,(26/55)",0.88,1.02,51.0,53.0,0.0,0.0,0.0,0.0,0.77,2.18,0.77,1.18,1.0,0.0
08.04.2025,02:45,Bologna,Napoli,1:1,https://www.flashscore.co.uk/match/football/MwRDTF6E/#/match-summary,0.87,1.15,61%,39%,12.0,6.0,4.0,2.0,8.0,3.0,"82%,(369/449)","72%,(217/301)",,,6.0,2.0,2.0,2.0,0.0,1.0,11.0,18.0,1.0,3.0,1.0,3.0,18.0,11.0,21.0,15.0,1.0,1.0,10.0,2.0,2.0,4.0,0.0,1.0,31.0,14.0,"69%,(94/137)","65%,(40/62)","23%,(9/39)","17%,(1/6)","79%,(11/14)","65%,(13/20)",21.0,48.0,6.0,11.0,1.57,1.59,1.0,0.0,"47%,(22/47)","38%,(21/55)",0.8,0.23,61.0,57.0,0.0,0.0,0.0,0.0,1.59,1.57,0.59,0.57,,
02.03.2025,01:00,Napoli,Inter,1:1,https://www.flashscore.co.uk/match/football/jNhIpgPF/#/match-summary,1.88,0.32,62%,38%,19.0,6.0,4.0,1.0,12.0,3.0,"87%,(417/482)","81%,(245/301)",,,2.0,2.0,13.0,3.0,1.0,0.0,7.0,15.0,0.0,3.0,1.0,0.0,15.0,7.0,23.0,18.0,2.0,0.0,13.0,3.0,6.0,3.0,0.0,0.0,38.0,12.0,"77%,(108/141)","48%,(21/44)","9%,(3/34)","40%,(4/10)","79%,(11/14)","50%,(5/10)",35.0,37.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,
12.04.2025,21:00,Venezia,Monza,1:0,https://www.flashscore.co.uk/match/football/rBx0d5tI/#/match-summary,1.32,0.6,44%,56%,9.0,10.0,4.0,3.0,3.0,4.0,"79%,(242/307)","79%,(304/387)",1.0,0.0,3.0,6.0,2.0,1.0,2.0,0.0,20.0,20.0,3.0,3.0,5.0,3.0,20.0,20.0,19.0,25.0,2.0,1.0,4.0,6.0,5.0,4.0,1.0,0.0,9.0,12.0,"63%,(73/115)","69%,(77/111)","13%,(1/8)","30%,(6/20)","71%,(12/17)","71%,(15/21)",33.0,20.0,9.0,10.0,2.25,0.29,0.0,0.0,"49%,(28/57)","47%,(28/59)",0.76,0.41,52.0,62.0,0.0,0.0,0.0,0.0,0.29,2.25,0.29,1.25,,
10.12.2024,03:45,Monza,Udinese,1:2,https://www.flashscore.co.uk/match/football/6VQfS7FO/#/match-summary,1.38,1.21,67%,33%,27.0,10.0,4.0,3.0,10.0,1.0,"86%,(459/535)","71%,(200/281)",,,11.0,5.0,12.0,2.0,2.0,1.0,12.0,16.0,1.0,3.0,1.0,2.0,16.0,12.0,25.0,13.0,2.0,1.0,19.0,10.0,8.0,0.0,1.0,0.0,40.0,22.0,"77%,(138/179)","56%,(35/62)","17%,(8/46)","57%,(4/7)","48%,(10/21)","61%,(14/23)",8.0,47.0,6.0,9.0,,,,,,,,,,,,,,,,,,,0.0,1.0
22.09.2024,18:30,Fiorentina,Lazio,2:1,https://www.flashscore.co.uk/match/football/A50vXJSh/#/match-summary,2.48,1.44,46%,54%,14.0,20.0,5.0,6.0,3.0,10.0,"86%,(305/355)","89%,(360/405)",,,9.0,7.0,0.0,7.0,0.0,1.0,11.0,15.0,5.0,3.0,3.0,4.0,15.0,13.0,19.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.02.2025,01:00,Lecce,Bologna,0:0,https://www.flashscore.co.uk/match/football/xO2WjFTb/#/match-summary,0.51,0.93,40%,60%,6.0,8.0,1.0,2.0,6.0,5.0,"68%,(215/315)","79%,(365/460)",,,3.0,5.0,2.0,1.0,0.0,2.0,14.0,16.0,2.0,1.0,0.0,2.0,16.0,14.0,31.0,19.0,2.0,1.0,4.0,6.0,2.0,2.0,0.0,0.0,12.0,15.0,"49%,(39/79)","57%,(51/90)","17%,(3/18)","32%,(6/19)","56%,(5/9)","46%,(6/13)",24.0,23.0,9.0,15.0,,,,,,,,,,,,,,,,,,,,
24.12.2024,03:45,Inter,Como,2:0,https://www.flashscore.co.uk/match/football/pIkp4zSr/#/match-summary,1.46,0.37,63%,37%,17.0,8.0,5.0,4.0,7.0,1.0,"88%,(452/515)","81%,(249/309)",,,6.0,2.0,6.0,2.0,2.0,5.0,13.0,15.0,4.0,3.0,2.0,2.0,15.0,13.0,15.0,20.0,2.0,0.0,14.0,5.0,3.0,3.0,0.0,0.0,33.0,16.0,"66%,(67/101)","67%,(46/69)","30%,(6/20)","30%,(3/10)","53%,(10/19)","73%,(11/15)",10.0,28.0,6.0,9.0,,,,,,,,,,,,,,,,,,,1.0,0.0
22.10.2024,02:45,Verona,Monza,0:3,https://www.flashscore.co.uk/match/football/McP0d8Q7/#/match-summary,0.83,1.51,59%,41%,16.0,10.0,4.0,4.0,9.0,6.0,"83%,(400/480)","81%,(280/347)",,,8.0,3.0,4.0,3.0,1.0,1.0,8.0,13.0,1.0,4.0,3.0,2.0,13.0,8.0,17.0,11.0,,,,,,,,,,,,,,,,,,,6.0,8.0,,,,,,,,,,,,,,,,,,,,
01.11.2024,01:30,Genoa,Fiorentina,0:1,https://www.flashscore.co.uk/match/football/EssDGebM/#/match-summary,0.78,0.46,31%,69%,14.0,12.0,4.0,4.0,4.0,4.0,"63%,(162/256)","84%,(457/545)",,,6.0,2.0,4.0,6.0,1.0,2.0,13.0,10.0,3.0,4.0,4.0,2.0,10.0,13.0,18.0,19.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,
15.12.2024,19:30,Lecce,Monza,2:1,https://www.flashscore.co.uk/match/football/jskxyxbd/#/match-summary,1.4,0.59,44%,56%,11.0,10.0,4.0,1.0,2.0,7.0,"77%,(252/328)","81%,(315/388)",,,5.0,7.0,2.0,2.0,4.0,4.0,15.0,16.0,0.0,2.0,1.0,5.0,16.0,15.0,16.0,21.0,2.0,1.0,7.0,5.0,4.0,4.0,0.0,0.0,21.0,21.0,"66%,(55/83)","74%,(87/118)","0%,(0/7)","18%,(5/28)","71%,(10/14)","75%,(9/12)",25.0,16.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,
20.04.2025,00:00,Monza,Napoli,0:1,https://www.flashscore.co.uk/match/football/URIfEw23/#/match-summary,0.71,1.3,40%,60%,8.0,16.0,0.0,5.0,6.0,7.0,"82%,(287/351)","89%,(471/531)",,,5.0,6.0,3.0,5.0,0.0,2.0,18.0,11.0,4.0,0.0,4.0,2.0,11.0,18.0,11.0,22.0,2.0,3.0,4.0,10.0,4.0,6.0,0.0,0.0,10.0,23.0,"60%,(42/70)","73%,(109/150)","13%,(2/16)","30%,(6/20)","42%,(5/12)","86%,(6/7)",25.0,25.0,9.0,4.0,0.0,0.69,0.0,1.0,"50%,(26/52)","74%,(39/53)",0.17,1.11,34.0,45.0,1.0,0.0,1.0,0.0,0.69,0.0,-0.31,0.0,0.0,1.0
17.03.2025,01:00,Fiorentina,Juventus,3:0,https://www.flashscore.co.uk/match/football/CYps60ig/#/match-summary,0.4,0.85,37%,63%,9.0,11.0,3.0,2.0,1.0,6.0,"80%,(278/347)","89%,(528/594)",,,3.0,3.0,3.0,6.0,3.0,0.0,9.0,13.0,2.0,0.0,2.0,3.0,13.0,9.0,16.0,11.0,0.0,0.0,2.0,6.0,7.0,5.0,0.0,0.0,9.0,18.0,"66%,(38/58)","80%,(120/150)","29%,(2/7)","11%,(2/18)","80%,(8/10)","75%,(6/8)",26.0,10.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,
26.08.2024,02:45,Napoli,Bologna,3:0,https://www.flashscore.co.uk/match/football/2uc40Ntf/#/match-summary,1.92,0.46,39%,61%,16.0,8.0,5.0,2.0,7.0,5.0,"78%,(263/337)","86%,(457/531)",,,4.0,4.0,7.0,2.0,1.0,1.0,11.0,17.0,2.0,2.0,2.0,2.0,19.0,11.0,21.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.09.2024,21:00,Venezia,Genoa,2:0,https://www.flashscore.co.uk/match/football/S66wtFBN/#/match-summary,1.81,0.35,49%,51%,12.0,9.0,4.0,0.0,3.0,4.0,"78%,(291/373)","81%,(323/399)",,,5.0,3.0,3.0,6.0,0.0,7.0,9.0,12.0,0.0,2.0,2.0,3.0,17.0,10.0,23.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.01.2025,19:30,AC Milan,Parma,3:2,https://www.flashscore.co.uk/match/football/YekWMLdS/#/match-summary,2.69,1.77,60%,40%,14.0,12.0,5.0,5.0,7.0,4.0,"88%,(420/476)","80%,(251/312)",,,3.0,3.0,6.0,4.0,5.0,0.0,14.0,7.0,3.0,2.0,2.0,5.0,7.0,14.0,22.0,12.0,4.0,3.0,8.0,6.0,6.0,6.0,0.0,0.0,37.0,20.0,"79%,(120/151)","67%,(58/87)","11%,(3/27)","27%,(3/11)","82%,(9/11)","53%,(10/19)",14.0,30.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,
